login;client;account_id;first_deposit_id
6635538;97321;3050675133;7453629
6635541;86898;3050767587;6292855
6635544;68628;3050934118;6443637
6635547;66016;3051203146;6302403
6635553;75064;3051742840;6368549
6635565;84072;3051778297;6294428
6635583;76305;3051843268;6296298
6635586;54978;3051846920;6311173
6635592;38333;3052031964;6302369
6635595;25546;#N/A;6762297
6635604;20902;3052695902;6304142
6635607;35503;3052701553;6368073
6635622;98783;3053497659;7070650
6635628;22148;3053618449;6914251
6635631;15722;3053664507;6329419
6635634;4176;3054254228;6323594
6635637;85241;3054307855;6323708
6635643;77413;3054428883;6328172
6635652;8762;3054507770;6419137
6635658;53296;3054687146;6400036
6635664;96534;3055298890;6338762
6635673;65114;3055480805;6466072
6635676;51058;3055483336;6555290
6635682;66479;3056320036;6451243
6635685;27041;3056324703;6348651
6635694;60034;3057066362;6361452
6635697;46501;3057148426;6907102
6635706;59822;3057174485;6548017
6635712;1596;3057208118;6364047
6635715;46501;3057258525;6990374
6635727;90479;3058028282;6366999
6635748;48223;3059140709;6417330
6635751;77077;3059893883;6554138
6635760;49861;3060022906;6392676
6635763;19110;3060090066;6400005
6635766;11875;3060113915;6568566
6635772;87576;3060369467;6396577
6635778;46496;3060955607;6409988
6635781;87576;3061017527;6454884
6635787;98592;3061512353;6412399
6635793;61425;3061942538;7557737
6635796;24112;3061957586;6433259
6635799;90601;3061976604;6466932
6635808;90479;3062165442;6475841
6635811;98133;3062186337;
6635820;79093;3062227483;6412716
6635841;61347;3062353904;6416047
6635844;20449;3062471457;6418534
6635853;4515;3063327432;7930461
6635859;93591;3063491202;6669747
6635862;6979;3063511522;6431482
6635868;20974;3064446837;6432136
6635874;28210;3064707771;6449947
6635877;99323;3064724159;6439579
6635880;50830;3064834292;6622654
6635883;20449;3064939259;6436039
6635892;30701;3065669804;6464016
6635901;25816;3065747337;6443851
6635910;30125;3066308476;6455664
6635919;93821;3066454205;6451489
6635925;65165;3066605802;6758026
6635934;65415;3067383377;6989532
6635937;68250;3067414085;6453856
6635940;59878;3067427909;6519755
6635955;70503;3067700617;7252864
6635961;22918;3067788865;6938269
6635964;59192;3067830179;6469422
6635973;87576;3068743332;7579160
6635976;95784;#N/A;6930061
6635979;22032;3069287696;6626508
6635985;5992;3069306064;6636937
6635988;81718;3069306947;8226944
6635991;6223;3069370900;6995426
6635997;8641;3069451906;6479822
6636006;47194;3069554502;6485530
6636012;20384;3069809069;6501212
6636015;10374;3069916695;6709379
6636021;64974;3070277810;6591150
6636045;89622;3071090374;6497422
6636051;38681;3071178483;6499097
6636054;3557;3071238941;6595218
6636066;21266;3072003932;7240074
6636069;38453;3072245508;6501306
6636078;41633;3072609279;6501796
6636084;39382;3072784647;6505266
6636087;23945;3072816956;6572446
6636093;51116;3072921897;6520178
6636096;47045;3073064494;6567779
6636108;21658;3073601799;7155670
6636111;63609;3073837554;6564836
6636114;47194;3074061750;6533372
6636117;56258;3074192234;6530080
6636123;95753;3074769368;6535173
6636132;46618;3075009051;6551239
6636135;77623;3075029419;6551194
6636138;31596;3075065658;6990081
6636156;22386;3075914427;7492852
6636159;74958;3076708234;6729959
6636162;53089;3076733371;6568706
6636174;51918;3076885091;6637071
6636177;27664;3077642155;6836489
6636180;95459;3077751223;6597286
6636189;43708;3078107078;6667505
6636201;2107;3078539418;7077676
6636204;10388;3078566292;6657784
6636207;79661;3078598099;7158907
6636219;94705;3078652635;6683364
6636222;47194;3078753352;6618764
6636225;20153;3079165082;6597453
6636231;25645;3079394667;6656102
6636267;41510;3079519802;6681341
6636288;24759;3080384445;7542010
6636300;94724;3081166679;6693482
6636306;24206;3081299713;6823450
6636309;64673;3081377344;6707403
6636312;47194;3081419147;6656137
6636318;69195;3081976392;8078658
6636330;26131;3082138617;6957691
6636336;75439;3082225932;6665700
6636339;92391;3082273253;6680402
6636342;47194;3082300096;6671742
6636354;34412;3083014931;7472066
6636366;18879;3083148548;6889546
6636369;29841;3083239889;6679240
6636372;76825;3083292292;6708002
6636375;6734;3083374959;6673692
6636387;8319;3083578959;6699111
6636390;96408;3084165715;6692943
6636393;61642;3084254284;6695549
6636396;29841;3084583503;7563988
6636411;66794;3085311653;6787388
6636420;58142;3085519815;6726347
6636423;91637;3086141815;6806132
6636429;47194;3086154221;6727281
6636435;47194;3086170829;6729538
6636444;47194;3086221689;6759472
6636447;64967;3086285669;6994178
6636450;33874;3086392678;6739651
6636453;75258;3086915818;6774696
6636462;34608;3087000813;7130440
6636468;98444;3086994755;6758031
6636474;6370;3087035439;6751164
6636480;89622;3087072802;6771972
6636486;85626;3087204794;7002881
6636495;97566;3087769445;7037790
6636498;55848;3087968768;6941929
6636501;42371;3087991625;6791354
6636504;23929;3088094399;8682713
6636516;30912;3088355499;6766966
6636522;7227;3088386740;6834935
6636537;95592;3089824921;6797151
6636552;21060;3089894538;6865446
6636561;87576;3090727664;6928237
6636573;46361;3091443567;6993089
6636576;24710;3091463103;6822143
6636582;35245;3091552937;6836491
6636591;14989;3091644222;6831921
6636600;15330;3092201876;7426793
6636603;47658;3092479365;6836502
6636612;15722;3092587072;6903005
6636618;28474;3092635027;6838507
6636621;59192;3092713196;6845542
6636624;91863;3092748255;6868362
6636627;33124;3092853707;6848433
6636630;33864;3093201392;7368150
6636633;86898;3093272124;7418757
6636636;47194;3093288086;6866466
6636642;21087;3094032743;6866753
6636657;40768;3094968842;6885542
6636660;14393;3095089207;6913513
6636663;47194;3095093293;6897323
6636666;6398;3095106933;7016019
6636672;39676;3095123940;6936487
6636675;8687;3095645092;6941347
6636681;5915;3095821654;6911986
6636693;39718;3096551985;6911357
6636696;52587;3096708851;6942540
6636705;77098;3096743077;8140631
6636708;89622;3096878811;6912418
6636711;67529;3096896536;6918208
6636720;65374;3096949858;7170586
6636726;47194;3097052518;6927561
6636732;44915;3097857314;6928607
6636741;42849;3098726141;7264098
6636744;36001;3098850520;7006207
6636759;12985;3099609668;7086031
6636765;27391;3099935845;6994696
6636768;55125;3100451664;7066659
6636771;89439;3100473702;8533018
6636777;87605;3100849615;7318761
6636798;28210;3101895194;6988387
6636801;79326;3101917001;7047080
6636804;27095;3101920101;6989430
6636810;54613;3101960520;7018028
6636819;97734;3102097696;7006496
6636822;75480;3102146085;7520550
6636840;47194;3102731028;7017296
6636858;47194;3102952746;7017285
6636867;82922;3103567180;7133669
6636870;96057;3103599203;7020275
6636876;47604;3103772965;7045806
6636882;27664;3104469629;7563077
6636885;77825;3104503377;7052850
6636888;47194;3104532008;7056123
6636891;39718;3104559755;7043249
6636894;5590;3104576428;7264710
6636900;46509;3105162065;7050099
6636903;47194;3105225313;7055179
6636906;72975;3105287219;7103513
6636912;81615;3106063068;7100898
6636936;52587;3106612558;7179895
6636945;57373;3107451455;7190158
6636948;47194;3107967190;7101285
6636951;47194;3108043405;7102510
6636954;66157;3108187595;7142967
6636957;37964;3108313772;7101220
6636963;47194;3108375317;7130444
6636966;26585;3108407063;7135265
6636972;97734;3109026233;7124524
6636987;32763;3109245767;7173776
6636993;47957;3109286886;7242791
6636996;13762;3109347348;7130524
6637002;35069;3109387088;7221817
6637005;47194;3109913130;7132615
6637011;42553;3110005685;7182079
6637014;46710;3110106304;7221819
6637020;43827;3110417497;7142946
6637032;64776;3110808562;7277817
6637038;8918;3111356151;7153182
6637041;15722;3111458742;7152857
6637047;48412;3111488642;7153597
6637050;32838;3111507687;8259395
6637056;90531;3112132153;7200115
6637059;13174;3112231188;7288409
6637065;1911;3112249298;7226712
6637068;93158;3112264885;7193429
6637074;2548;3112383195;7306782
6637077;24843;3112998143;7182402
6637089;86820;3113844482;7193234
6637092;2005;3113906370;7340495
6637095;70208;3113934346;7194635
6637104;47194;3114914058;7211562
6637107;47194;3114957629;7223276
6637110;26428;3115050201;7928127
6637122;80560;3115850001;7453446
6637125;37688;3115893100;7229403
6637128;82003;3115908254;7228456
6637131;82003;3115918222;7228451
6637134;35217;3115965918;7231714
6637137;57848;3116141932;7266713
6637152;44619;3116342645;7918910
6637158;62377;3116402075;7250161
6637164;54327;3117004387;7256214
6637167;58569;3117114996;7243924
6637170;16800;3117882347;7586047
6637179;46631;3117472026;7337557
6637185;32389;3117941710;7496638
6637188;28793;3117913174;7252146
6637191;16856;3118134846;7282901
6637194;47194;3118216145;7277261
6637197;15722;3118911318;7265797
6637206;99323;3118704470;7263713
6637209;86541;3118927719;7296272
6637212;26066;3119022781;7497129
6637221;15722;3119878473;7290993
6637227;64491;3120364807;7686169
6637236;22439;3120611463;7486085
6637242;37688;3120667663;7284536
6637248;10556;3120806971;7285560
6637251;88316;3120811761;7287427
6637260;2261;3121017157;7359956
6637266;52385;3121618042;
6637281;34580;3122553395;7308625
6637284;55848;3122706339;8228161
6637290;72825;3123417820;7461175
6637299;48076;3124203765;7404018
6637302;58458;3124939795;7462076
6637311;77749;3125158184;7385765
6637338;63;3125955565;7346947
6637341;45707;3125986437;7354902
6637356;83447;3127576151;7403254
6637362;8988;3127938228;7406456
6637380;32879;3129228036;7922964
6637386;40495;3129635859;8032758
6637389;15722;3129683300;7398802
6637401;56407;3129987404;7430669
6637404;58461;3130014507;7889709
6637410;61130;3130068487;7413410
6637416;19565;3130844538;7408582
6637419;24570;3131568175;7475676
6637434;77787;3132285356;8217506
6637437;40152;3132295897;7413155
6637440;89622;3132533042;7419400
6637443;40152;3132996867;7431392
6637446;44006;3133058603;7430206
6637455;22932;3133490732;7483883
6637470;38297;3134351460;7509074
6637476;42588;3134463556;7770702
6637482;39494;3135026912;7495083
6637524;62310;3136780249;7484284
6637533;83391;3136810952;7626126
6637542;45444;3137012091;7483863
6637551;76489;3137684649;7664814
6637566;91650;3138858517;7497613
6637569;36816;3138859985;7495831
6637572;3038;3138860360;7484113
6637575;99541;3138891962;7485803
6637578;48412;3138971378;7495756
6637581;82411;3139021150;7487931
6637584;39718;3139026557;7487904
6637587;96100;3139072667;7488549
6637590;95942;3139091790;7505559
6637593;39494;3139143433;7505314
6637599;53753;3139198144;7505614
6637602;71279;3139358444;7587214
6637608;38948;3140387019;7584837
6637623;8190;3141637164;7516417
6637626;64064;3141700969;7522314
6637629;30576;3141733256;7521427
6637638;34200;3141774183;7523165
6637641;93353;3141792753;7812101
6637644;44330;3142269281;7527560
6637662;90551;3142343095;7585431
6637665;86436;3142414769;7535897
6637668;65777;3142418616;7888886
6637692;79261;3143291593;7537507
6637710;69485;3143429674;7560745
6637716;10626;3143633377;7565513
6637722;36954;3144208920;7549002
6637728;245;3144251978;7804183
6637731;92274;3144260366;7665852
6637746;80171;3144986325;7585261
6637749;2005;3145001988;7586983
6637755;70434;3145035738;7563396
6637758;73019;3145105903;7596864
6637761;89622;3145314305;7627029
6637767;24165;3145700565;7690949
6637776;95158;3145924066;7581457
6637785;63161;3146818801;7592333
6637788;6006;3147205879;7608896
6637797;94068;3147337397;7608746
6637803;43291;3147462559;7611590
6637806;84682;3147501029;7595561
6637827;55069;3147654189;7613653
6637836;67280;#N/A;8229200
6637845;92547;3148455451;8048491
6637869;81536;3148506173;7612144
6637878;10486;3148584516;7615350
6637887;56333;3148659703;7632223
6637914;69485;3149184317;7626038
6637917;31031;3149264841;7947561
6637920;1422;3149275004;7633514
6637923;78078;3149303320;7634729
6637926;36960;3149304127;7632487
6637929;63700;3149318979;7674632
6637935;97534;3149494452;7852123
6637974;101;3150228329;7657949
6637977;77665;3150336756;7662799
6637986;63421;3150817861;7850666
6637995;30415;3150865118;7666940
6638016;15055;#N/A;7697056
6638022;80509;3150994046;7672807
6638028;14742;3151033598;7952170
6638046;64388;3151764713;7714423
6638049;78876;3151787265;7719519
6638091;13713;3151973368;7694955
6638094;82600;3151973470;7690077
6638121;72449;3152002421;7945480
6638130;30576;3152050857;7705370
6638133;57232;3152054712;7728998
6638142;66185;3152664670;7774273
6638148;27664;3152691935;7706576
6638160;84368;3152763781;7712003
6638166;54782;3152940407;7727844
6638169;68300;3153009346;7723289
6638196;36400;3153410901;7757921
6638199;40152;3153439709;7785666
6638205;63276;#N/A;7789186
6638211;18032;3153623283;7754686
6638247;94619;3154166424;7754380
6638250;79395;3154319060;7764514
6638253;46631;3154387658;7880735
6638280;61784;3154923968;7772144
6638289;93422;3155373431;7805901
6638301;26988;3155803771;7822049
6638310;39690;3155832860;7771736
6638316;18872;3155882424;7980094
6638319;78169;3155901554;7870392
6638343;25193;3156018588;7831607
6638346;98826;3156055992;7789570
6638358;40986;3156533630;7784186
6638370;66716;3156574784;7944099
6638373;77233;3156601900;7873154
6638379;36156;3156690895;7837386
6638382;25724;3156886710;7873199
6638388;40572;3156941763;7831913
6638406;62769;3157415683;7832561
6638412;68120;3157456972;7811529
6638418;98532;3157472641;7873393
6638430;86905;3157536390;7826201
6638436;26050;3157619981;7927838
6638445;81382;3158477990;7847043
6638484;60990;3159810266;7872923
6638499;55848;3159938286;7871450
6638502;36127;3159990649;7875700
6638505;55848;3159999963;7874161
6638508;86170;3160010777;8076956
6638511;98476;3160027462;7901484
6638514;99232;3160039362;7899000
6638517;73775;3160062756;8506811
6638529;46089;3160746650;7889359
6638568;35058;3161522726;7944179
6638574;92391;3162090319;8213752
6638577;65520;3162142526;7924155
6638580;47089;3162177435;7924289
6638598;92169;3162598725;7985425
6638613;30415;3163012770;7959038
6638616;38228;3163088389;7950448
6638622;24681;3163104579;7946835
6638628;2891;3163173593;7959032
6638631;68027;3163176545;7952291
6638643;18130;3164073348;8672984
6638652;92525;3164165720;8262352
6638658;57519;3164353838;7977198
6638679;70434;3165541472;8356756
6638682;60123;3165612936;8039812
6638685;78351;3166227322;8227378
6638688;28357;3166261389;8093379
6638697;18879;3166340714;8020538
6638709;94822;3167141303;8494111
6638715;7891;3167719401;8057613
6638733;66185;3167959734;8147235
6638778;5460;3169251859;8082529
6638784;45953;3169789694;8242289
6638787;56472;3169943799;8141935
6638790;61334;3170004506;8364433
6638793;419;3170033013;8086173
6638796;39690;3170615240;8311705
6638799;25690;3170751394;8111607
6638802;40152;3170772657;8113301
6638805;5022;3171384790;8210404
6638808;21021;3171496604;8114224
6638820;89557;3172904041;8176745
6638823;66901;3173026294;8158656
6638829;75556;#N/A;
6638832;36300;3173705740;8165155
6638835;89622;3174260896;8159310
6638841;43750;3174283445;8213377
6638850;26338;3174316494;8506528
6638856;64484;3175271961;8181788
6638859;32669;3175420826;8201878
6638862;66185;3175666943;8211628
6638880;56056;3176706862;8206891
6638883;46631;3176727074;8273329
6638886;54271;3176731016;8210451
6638907;6051;3176942199;8265984
6638919;94705;3177834723;8334460
6638922;77761;3177841933;8264206
6638928;679;3179321228;8276500
6638940;60662;3180992225;8507808
6638943;57169;3180992226;8278847
6638955;36288;3181207292;8491852
6638958;33124;3181309522;8246085
6638961;49649;3181458088;8711074
6638994;55909;3183594054;8608366
6639000;70364;3184362085;8661045
6639030;63882;3185914094;8351856
6639033;26488;3185930930;8353050
6639036;85813;3185990778;8365647
6639048;12586;3186673202;8400343
6639051;58457;3186725481;8384118
6639057;17003;3186859879;8600881
6639072;59300;3187959661;8519842
6639075;84357;3187992071;8423917
6639078;95594;3187998642;8503990
6639084;92525;3188544516;8415353
6639096;93296;3189040818;8491828
6639108;70919;3189788514;8480003
6639120;20293;3190932095;8482372
6639153;49588;3191596721;8480342
6639156;90013;3191671175;8518697
6639183;19929;3192692784;8554190
6639186;27048;3192715324;8536395
6639189;15302;3193386741;8520855
6639192;50076;3193391800;8708654
6639195;68027;3193510150;8580939
6639204;90454;3194223741;8538344
6639210;59300;3194917340;8534862
6639243;17199;3196998541;8599740
6639249;5659;3197504094;8595474
6639252;93958;3197520572;8597659
6639261;89622;3198118758;8606693
6639264;89622;3198119017;8606691
6639285;47096;3200697158;8664828
6639294;55848;3201142021;8658128
6639303;57729;3202128302;8709524
6639309;5903;3202922001;
27006039;16110;758835040;12936232
27012924;26258;1067664443;13086423
27015684;70889;1179517445;13928070
27018612;12755;1303706660;13997001
27020508;13195;1367169216;13018002
27024528;28925;1477455272;13892683
27026100;70180;1529781015;12959447
27027156;94855;1568636927;12977137
27028224;50323;1607789460;13208391
27030672;130;1669870714;12954799
27032724;89817;1744422728;14703316
27033633;47306;1788083735;14256031
27033798;57606;1793286154;13475817
27034872;67236;1823698072;14501725
27035898;51350;1860179777;14367946
27038058;39725;1965184716;12961109
27038718;67186;1991462982;13946770
27039075;62748;2002863999;14206339
27039261;32403;2012955438;12997501
27040644;50323;2078414935;12988369
27040887;7501;2090466251;14501554
27042840;18356;2184704967;13465173
27043086;30394;2196951077;12988360
27044253;59430;2254177283;13337640
27045405;2089;2296919995;13475933
27045576;92351;2304253474;13742591
27045654;4823;2308877347;14331863
27046389;86681;2336400883;13970483
27046752;92393;2345669722;14726903
27047922;90796;2379513863;12856426
27049665;47287;2460757680;13362889
27049827;96544;2468744086;12856055
27050322;547;2490438753;14288669
27050361;26754;2491561303;13048113
27050589;93380;2500768586;13587775
27051804;48881;2558713630;13429021
27052002;70866;2566633551;14549899
27052770;51590;2608325972;13329740
27053058;93821;2621902531;14403355
27053661;78204;2662212535;13149346
27054066;37833;2663932106;14511674
27054747;59170;2668372092;
27055044;33761;2673039810;12899680
27055422;45448;2681915055;14162466
27055440;88774;2682083640;13379448
27055467;76649;2682729706;13005014
27055533;39921;2688156423;13209719
27055584;23947;2688364890;13422672
27055647;97706;2688917203;13017576
27055800;38254;2692749184;13179497
27056076;62475;2698418607;12887325
27056250;8369;2703461546;13106896
27056367;7056;2708052387;14700818
27056568;18228;2716619267;12988353
27056763;92379;2723450613;13708338
27056928;74333;2731651871;13665090
27057084;31353;2738033055;14393794
27057750;82530;2767285552;13076049
27057774;29939;2767679161;13162398
27057828;63453;2769363915;14596722
27057930;9009;2773262749;12847537
27057942;94705;2774345218;13341585
27057993;80612;2776821632;12928088
27058032;60320;2778759546;14470741
27058305;46969;2792400519;12869271
27058386;77896;2794103633;12959937
27058416;7007;2795989931;13450514
27058590;442;2802747571;13464021
27058668;245;2805549123;13568634
27058692;68176;2807521335;13177114
27058752;4515;2810930815;14608117
27058758;6601;2811423033;13420207
27058776;74739;2812774015;12885799
27058815;10560;2814432936;13358839
27059196;68464;2831573135;13205208
27059481;21958;2840468864;12974402
27059526;62127;2841528143;14054669
27059601;77698;2843723201;13331874
27059712;84981;2847150280;12956411
27059910;74336;2855890537;13035249
27059952;31801;2857535844;13104582
27060282;72800;2872270660;13170144
27060372;43659;2875273095;12976986
27060771;58898;2890895352;14394796
27060855;29836;2893882787;13196740
27061197;65114;2908278624;13206321
27061314;82004;2912434118;14369038
27061329;5993;2913291160;12952455
27061428;31759;2917801297;14411100
27061605;83516;2925095117;12872218
27061641;32526;2926706641;13128127
27061647;20657;2926722769;12942867
27061791;90097;2933974248;13088596
27061833;22439;2937015614;13203755
27061860;76626;2937890910;13899057
27061866;33383;2937898123;12884623
27061926;76713;2938537420;13825782
27061974;21814;2938713562;13264422
27061980;20208;2938748473;12860688
27061986;10304;2938790561;13382825
27062142;6511;2941764990;13398461
27062187;2465;2943702448;13928071
27062193;17447;2943733434;13812833
27062199;56147;2943744062;13489432
27062202;12959;2943746894;
27062205;12959;2943746942;
27062220;2465;2943792021;14332905
27062289;4393;2946616442;12844380
27062292;48606;2946863310;13549981
27062346;43071;2947798429;12979352
27062388;5796;2949735266;12928345
27062421;41545;2950876000;13146838
27062433;2465;2951031425;13146444
27062619;8413;2958778984;12989891
27062637;10878;2958997831;12853540
27062664;23015;2959786974;12866025
27062709;20813;2960751787;13368841
27062718;61152;2960941618;12957256
27062757;58656;2961775953;13406724
27062880;57079;2964058571;13690847
27062928;98189;2965853631;12874911
27062988;76284;2968042995;14335139
27063006;93275;2968446377;12927016
27063051;62706;2969445780;12846839
27063063;5684;2970668978;12916725
27063117;38948;2975464248;12921075
27063174;16219;2976653546;13022166
27063177;59391;2976655640;12894968
27063183;26299;2976702310;13011164
27063261;75075;2978456072;13780057
27063270;16614;2978903234;12858515
27063330;17628;2982299525;12886621
27063348;19600;2982392992;12851706
27063381;6874;2983066478;12866664
27063396;91910;2983875842;12844378
27063402;19012;2984091274;12865721
27063429;87556;2985666383;12905987
27063432;41747;2985757669;12844373
27063438;59514;2985792514;12856237
27063444;43022;2985989284;12845134
27063447;41847;2986043184;12845015
27063462;99112;2986204486;12853683
27063465;61000;2986294819;12981744
27063468;77062;2986922216;12856424
27063471;47089;2986948647;12852097
27063474;84889;2987020623;12884616
27063477;23618;2987075656;12884535
27063480;48436;2987129036;12856089
27063492;62475;2987226431;12853739
27063495;46137;2987249661;12856315
27063504;81032;2988316054;12856875
27063510;22012;2988637476;12856549
27063534;78351;2989170204;13490360
27063537;19343;2989189938;12908750
27063549;65520;2989417409;12902029
27063555;63224;2989470836;12871701
27063558;41405;2989475361;12866049
27063561;87724;2989588338;12894330
27063570;99967;2990207085;12867462
27063573;87815;2990248056;12869170
27063582;47198;2990351124;12872471
27063585;25726;2990353436;13358687
27063588;41405;2990411119;12872217
27063594;10021;2990906875;12887979
27063597;87097;2990981216;12884568
27063600;34800;2991038779;12901301
27063609;15747;2991149995;12876275
27063615;98113;2991209201;12935012
27063621;96395;2991588262;12954602
27063627;94325;2991915420;12916184
27063630;9150;2991958307;13048164
27063642;98189;2992889768;13176623
27063645;77604;2992904672;12891204
27063648;58922;2992941751;12916731
27063651;81554;2992996876;12894740
27063654;97804;2993021659;12899664
27063657;14600;2993045279;12894969
27063660;12565;2993055483;12916599
27063663;20874;2993102825;12895699
27063678;22386;2993260621;12917243
27063681;22386;2993266373;13018707
27063687;88595;2993999968;12899665
27063696;65065;2994378916;12904922
27063699;85505;2994413369;12901054
27063702;31612;2994718382;12916596
27063705;54872;2994828543;12917046
27063708;39466;2994854693;12921074
27063711;44751;2994856452;12905718
27063714;91532;2994967646;12907218
27063720;26362;2995977161;12911627
27063726;35490;2996143536;12915062
27063735;57378;2996880427;12916339
27063738;14651;2997007793;13341563
27063741;45878;2997039633;14456564
27063744;25041;2997180202;12923184
27063774;36869;2997214662;13399624
27063780;96824;2997898212;12942838
27063783;90097;2997908387;13010951
27063789;5285;2998120703;12931167
27063792;44590;2998129604;13011741
27063807;78152;2998945614;12960416
27063813;64869;2998952731;12935156
27063816;65775;2998989547;12936325
27063819;39325;2999068743;12943074
27063825;23618;2999606403;12942592
27063828;87097;2999748709;12943147
27063834;23618;3000199184;13315217
27063840;58695;3000357054;13006814
27063843;41035;3000359847;13333248
27063852;58968;3000359955;13255286
27063864;96451;3000914122;12945656
27063867;25765;3001033715;12953544
27063879;79625;3001864919;13076822
27063882;53105;3001869772;12953496
27063891;27317;3002026695;12972652
27063894;70577;3002034235;12977001
27063903;33068;3002607576;12979054
27063906;2366;3002762519;12974425
27063909;17997;3002791493;12960878
27063921;20345;3002947440;12961418
27063939;14602;3003789150;12976516
27063942;23128;3003884706;14259629
27063948;77322;3003972915;12988357
27063960;55601;3004823676;12988366
27063966;75803;3004915672;12988343
27063975;84889;3005651897;13036927
27063978;5298;3005699265;12999948
27063987;27559;3005993133;13007715
27063990;96393;3006025219;12989284
27063993;96393;3006025648;12989287
27063996;96393;3006026474;12989286
27063999;96393;3006026633;12989285
27064002;24270;3006316510;13034785
27064005;82654;3006324985;12989731
27064008;51597;3006344905;13005520
27064011;78972;3006376820;13056614
27064035;62399;3007326509;13021258
27064038;24206;3007559065;13010929
27064047;57288;3008422602;14066757
27064056;99643;3008646353;13018331
27064059;99169;3008707190;13034777
27064068;51415;3009446995;14273137
27064071;17878;3009484778;13030659
27064080;74333;3010327822;13047414
27064083;98189;3010345548;13027830
27064086;82229;3010349130;13038046
27064092;75362;3010437353;13029351
27064095;77322;3010500871;13030908
27064101;77181;3010876128;13809174
27064107;56768;3011136921;13034782
27064113;12670;3011187951;13036926
27064116;11307;3011194744;13047873
27064119;86710;3011299892;13036855
27064122;86710;3011300012;13128979
27064125;86710;3011300187;13214678
27064134;51597;3011482761;13034802
27064140;15260;3011556398;13037566
27064161;25460;3011609122;13969447
27064164;29455;3011610588;13037028
27064167;23639;3011621481;13040769
27064176;48659;3011834081;13041849
27064182;50834;3011996319;13041041
27064188;11661;3012401781;13060925
27064191;735;3012681878;13047309
27064194;48516;3012703705;13047154
27064203;31479;3012814293;13083078
27064206;5593;3012909474;13054911
27064209;92289;3012911766;13130675
27064215;19511;3013802234;13085617
27064218;19511;3013802299;14505545
27064221;51149;3013817293;13056357
27064224;93688;3013822366;13079581
27064233;65775;3013832567;13070704
27064236;55601;3013889805;13059899
27064242;38360;3014875086;13076110
27064248;1274;3015002419;13072209
27064251;70680;3015020996;13136057
27064260;36974;3015644234;13075705
27064263;11011;3015657275;13559342
27064266;20972;3015676504;13922926
27064269;33761;3015697912;13093307
27064272;88543;3015730203;13078950
27064275;88802;3015741600;13086971
27064281;20874;3015792332;13080197
27064290;94876;3015830249;13079596
27064293;21840;3015886611;13111063
27064299;83260;3016427621;13125229
27064308;46357;3016921938;13121370
27064311;93344;3016979715;13111130
27064317;48615;3016997359;13094065
27064323;84149;3017416876;13094723
27064326;52969;3017427518;14060473
27064329;21840;3017438783;13087034
27064332;40859;3017506773;13131103
27064341;68176;3017873383;13092352
27064344;58974;3018421902;13313235
27064353;67756;3018500925;13115994
27064356;9898;3018528171;13104941
27064368;76209;3018771550;13128120
27064371;75985;3018848698;14449256
27064374;90097;3019253133;13120550
27064377;17097;3019271321;13102252
27064380;8970;3019274056;13159390
27064383;26399;3019279757;13176969
27064386;95706;3019489164;13108411
27064389;94164;3019492756;13154917
27064395;44863;3020433543;13522703
27064401;48097;3021454203;13215923
27064404;16380;3021685910;13132786
27064407;6886;3021972071;13128752
27064410;85009;3022008668;13218923
27064416;29569;3022209959;13312503
27064419;29692;3022220051;13135544
27064422;14210;3022248327;13128568
27064425;31801;3022259981;13176129
27064434;13356;3022608780;13535080
27064452;31633;3023607124;13176747
27064470;23368;3024589128;13176731
27064479;24299;3024816730;13171121
27064482;16484;3025302006;13149534
27064485;62829;3025430522;13149406
27064491;7183;3025569072;13153092
27064500;67899;3026461281;13162691
27064506;66003;3026467993;13195932
27064512;89390;3026511708;13195971
27064521;72800;3026573678;13851685
27064530;832;3027307547;13215061
27064536;73801;3027405626;13169354
27064539;38123;3027437123;13209371
27064545;52010;3027550703;14098585
27064551;14434;3027746040;13331485
27064563;65975;3028026716;13177113
27064569;10894;3028069507;13180316
27064572;89612;3028092762;13174000
27064578;63609;3028130165;13177316
27064581;23612;3028764563;13728091
27064587;99259;3028822045;13178487
27064599;6824;3028926325;13182170
27064605;59640;3029051271;13908319
27064608;21385;3029462958;13186641
27064611;21674;3029582550;13187236
27064614;5299;3029644245;13188333
27064617;54236;3029676074;13294957
27064620;25018;3029737019;13190664
27064623;52024;3029741760;13261661
27064626;20020;3029747013;13195975
27064629;46004;3029764584;13760750
27064641;91525;3030340794;13204861
27064644;38290;3030343138;
27064653;34692;3030374013;13853265
27064656;94213;3030404473;13249772
27064659;94213;3030404639;13203151
27064668;839;3031342834;13728824
27064671;84700;3031381464;13952568
27064683;39117;3031497728;13377763
27064689;11746;3032338525;13239578
27064695;31801;3032606611;13634958
27064701;50574;3032695691;13215132
27064704;51779;3032708809;13294766
27064737;34528;3033566932;13268422
27064752;90097;3034723823;13448059
27064761;30485;3035428012;13251244
27064764;29624;3035979052;13260277
27064767;25480;3036219519;13272132
27064779;36980;3036286191;13353831
27064782;85312;3036859289;13338930
27064785;65206;3037069230;13319784
27064788;71333;3037080418;14004436
27064806;13867;3037731722;13337902
27064809;47775;3037802163;13279552
27064812;1267;3037834818;13295311
27064815;23954;3038414452;14412473
27064821;94276;3038435075;13283174
27064839;62686;3039079197;14061198
27064845;50155;3039362720;13371385
27064848;31207;3039396169;13973959
27064851;56258;3039462976;13320534
27064854;34286;3039525341;13301121
27064857;57232;3040098931;13310154
